sample_id,sample_barcode,collection_label,analysis,project,site_code,transect_name,site_name,collection_date,distance,collection_time,sample_type,habitat,host,trophic,site_type,metadata,lat,long,processing,notes
WMEA_02365_Pl_1,02365,PlantRoot,DNA,SuperTransect,01,STFalls,STFalls1,20190618,0m,14:06,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63289304,-158.051123,Freeze Dry,
WMEA_02366_Pl_1,02366,PlantRoot,DNA,SuperTransect,01,STFalls,STFalls1,20190618,0m,14:16,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63299304,-158.051065,Freeze Dry,
WMEA_02367_Pl_1,02367,PlantRoot,DNA,SuperTransect,01,STFalls,STFalls1,20190618,0m,14:23,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63303,-158.051102,Freeze Dry,
WMEA_02368_Pl_5,02368,PlantShoot,MS,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Ship to Dorrestein lab,
WMEA_02369_Pl_5,02369,PlantShoot,MS,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Ship to Dorrestein lab,
WMEA_02370_Pl_5,02370,PlantShoot,MS,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Ship to Dorrestein lab,
WMEA_02371_Pl_5,02371,PlantShoot,DNA,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Freeze Dry,
WMEA_02372_Pl_5,02372,PlantShoot,DNA,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Freeze Dry,
WMEA_02373_Pl_5,02373,PlantShoot,DNA,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Freeze Dry,
WMEA_02374_Pl_5,02374,PlantRoot,MS,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Ship to Dorrestein lab,
WMEA_02375_Pl_5,02375,PlantRoot,MS,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Ship to Dorrestein lab,
WMEA_02376_Pl_5,02376,PlantRoot,MS,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Ship to Dorrestein lab,
WMEA_02377_Pl_5,02377,PlantRoot,DNA,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Freeze Dry,
WMEA_02378_Pl_5,02378,PlantRoot,DNA,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Freeze Dry,
WMEA_02379_Pl_5,02379,PlantRoot,DNA,SuperTransect,05,STFalls,STFalls5,20190619,400m,10:10,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63102999,-158.047911,Freeze Dry,
WMEA_02380_Pl_9,02380,PlantShoot,MS,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Ship to Dorrestein lab,
WMEA_02381_Pl_9,02381,PlantShoot,MS,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Ship to Dorrestein lab,
WMEA_02382_Pl_9,02382,PlantShoot,MS,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Ship to Dorrestein lab,
WMEA_02383_Pl_9,02383,PlantShoot,DNA,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Freeze Dry,
WMEA_02384_Pl_9,02384,PlantShoot,DNA,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Freeze Dry,
WMEA_02385_Pl_9,02385,PlantShoot,DNA,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Freeze Dry,
WMEA_02386_Pl_9,02386,PlantRoot,MS,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Ship to Dorrestein lab,
WMEA_02387_Pl_9,02387,PlantRoot,MS,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Ship to Dorrestein lab,
WMEA_02388_Pl_9,02388,PlantRoot,MS,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Ship to Dorrestein lab,
WMEA_02389_Pl_9,02389,PlantRoot,DNA,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Freeze Dry,
WMEA_02390_Pl_9,02390,PlantRoot,DNA,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Freeze Dry,
WMEA_02391_Pl_9,02391,PlantRoot,DNA,SuperTransect,09,STFalls,STFalls9,20190619,800m,11:40,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63056597,-158.044273,Freeze Dry,
WMEA_03048_An_5,03048,Mosquito,DNA,Supertransect,05,STFalls,STFalls5,20190619,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,NA,Collected and identified by Medeiros Lab
WMEA_03049_An_5,03049,Mosquito,DNA,Supertransect,05,STFalls,STFalls5,20190619,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,NA,Collected and identified by Medeiros Lab
WMEA_03050_An_5,03050,Mosquito,DNA,Supertransect,05,STFalls,STFalls5,20190619,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,NA,Collected and identified by Medeiros Lab
WMEA_03051_An_5,03051,Mosquito,MS,Supertransect,05,STFalls,STFalls5,20190619,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,NA,Collected and identified by Medeiros Lab
WMEA_03052_An_5,03052,Mosquito,MS,Supertransect,05,STFalls,STFalls5,20190619,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,NA,Collected and identified by Medeiros Lab
WMEA_03053_An_5,03053,Mosquito,MS,Supertransect,05,STFalls,STFalls5,20190619,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63102999,-158.047911,NA,Collected and identified by Medeiros Lab
WMEA_03054_An_9,03054,Mosquito,DNA,Supertransect,09,STFalls,STFalls9,20190619,800m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,NA,Collected and identified by Medeiros Lab
WMEA_03055_An_9,03055,Mosquito,DNA,Supertransect,09,STFalls,STFalls9,20190619,800m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,NA,Collected and identified by Medeiros Lab
WMEA_03056_An_9,03056,Mosquito,DNA,Supertransect,09,STFalls,STFalls9,20190619,800m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,NA,Collected and identified by Medeiros Lab
WMEA_03057_An_9,03057,Mosquito,MS,Supertransect,09,STFalls,STFalls9,20190619,800m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,NA,Collected and identified by Medeiros Lab
WMEA_03058_An_9,03058,Mosquito,MS,Supertransect,09,STFalls,STFalls9,20190619,800m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,NA,Collected and identified by Medeiros Lab
WMEA_03059_An_9,03059,Mosquito,MS,Supertransect,09,STFalls,STFalls9,20190619,800m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.63056597,-158.044273,NA,Collected and identified by Medeiros Lab
WMEA_03212_An_2,03212,Drosophila,MS,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03213_An_2,03213,Drosophila,MS,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03214_An_2,03214,Drosophila,MS,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03215_An_2,03215,Drosophila,MS,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03216_An_2,03216,Drosophila,MS,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03219_An_2,03219,Drosophila,DNA,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03220_An_2,03220,Drosophila,DNA,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03221_An_2,03221,Drosophila,DNA,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03222_An_2,03222,Drosophila,DNA,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03223_An_2,03223,Drosophila,DNA,SuperTransect,02,STFalls,STFalls2,20190703,100m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.632815,-158.050975,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03226_An_6,03226,Drosophila,MS,SuperTransect,06,STFalls,STFalls6,20190703,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03227_An_6,03227,Drosophila,MS,SuperTransect,06,STFalls,STFalls6,20190703,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03228_An_6,03228,Drosophila,MS,SuperTransect,06,STFalls,STFalls6,20190703,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03229_An_6,03229,Drosophila,DNA,SuperTransect,06,STFalls,STFalls6,20190703,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03230_An_6,03230,Drosophila,DNA,SuperTransect,06,STFalls,STFalls6,20190703,500m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63128799,-158.04761,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03407_An_3,03407,Falls point 0mts,MS,SuperTransect,03,STFalls,STFalls3,20190618,200m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS cris plants 150,21.63184203,-158.049687,,
WMEA_03408_An_3,03408,Falls Point 0mts,MS,SuperTransect,03,STFalls,STFalls3,20190618,200m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS Cris 150 plants,21.63184203,-158.049687,,
WMEA_03423_An_1,03423,Ants Transect FDU,MS,SuperTransect,01,STFalls,STFalls1,20190618,0m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS 153 criss,21.63303101,-158.051147,,
WMEA_03424_An_2,03424,Ants 1 c3 mt FDU ants 0 0M,MS,SuperTransect,02,STFalls,STFalls1,20190618,100m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,,21.63303101,-158.051147,,
WMEA_01852_No_1,01852,SoilShallow,MS,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:26,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Ship to Dorrestein lab,
WMEA_01853_No_1,01853,SoilShallow,DNA,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:26,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Transfer to extraction tube,
WMEA_01854_No_1,01854,SoilDeep,MS,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:23,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Ship to Dorrestein lab,
WMEA_01855_No_1,01855,SoilDeep,DNA,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:23,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Transfer to extraction tube,
WMEA_01856_No_1,01856,Water,MS,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:15,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Ship to Dorrestein lab,
WMEA_01857_No_1,01857,Water,DNA,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:15,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Transfer to extraction tube,
WMEA_01858_No_1,01858,Sediment,MS,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:22,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Ship to Dorrestein lab,
WMEA_01859_No_1,01859,Sediment,DNA,SuperTransect,01,STGardens,STGardens1,20190618,0m,9:22,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63763602,-158.058171,Transfer to extraction tube,
WMEA_01860_No_2,01860,SoilShallow,MS,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:50,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Ship to Dorrestein lab,
WMEA_01861_No_2,01861,SoilShallow,DNA,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:50,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Transfer to extraction tube,
WMEA_01862_No_2,01862,SoilDeep,MS,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:55,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Ship to Dorrestein lab,
WMEA_01863_No_2,01863,SoilDeep,DNA,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:55,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Transfer to extraction tube,
WMEA_01864_No_2,01864,Water,MS,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:49,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Ship to Dorrestein lab,
WMEA_01865_No_2,01865,Water,DNA,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:49,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Transfer to extraction tube,
WMEA_01866_No_2,01866,Sediment,MS,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:55,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Ship to Dorrestein lab,
WMEA_01867_No_2,01867,Sediment,DNA,SuperTransect,02,STGardens,STGardens2,20190618,100m,9:55,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63719002,-158.057326,Transfer to extraction tube,
WMEA_01868_No_3,01868,SoilShallow,MS,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:16,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Ship to Dorrestein lab,
WMEA_01869_No_3,01869,SoilShallow,DNA,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:16,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Transfer to extraction tube,
WMEA_01870_No_3,01870,SoilDeep,MS,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:16,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Ship to Dorrestein lab,
WMEA_01871_No_3,01871,SoilDeep,DNA,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:16,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Transfer to extraction tube,
WMEA_01872_No_3,01872,Water,MS,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:09,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Ship to Dorrestein lab,
WMEA_01873_No_3,01873,Water,DNA,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:09,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Transfer to extraction tube,
WMEA_01874_No_3,01874,Sediment,MS,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:12,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Ship to Dorrestein lab,
WMEA_01875_No_3,01875,Sediment,DNA,SuperTransect,03,STGardens,STGardens3,20190618,200m,10:12,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63655903,-158.056741,Transfer to extraction tube,
WMEA_01876_No_4,01876,SoilShallow,MS,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:37,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Ship to Dorrestein lab,
WMEA_01877_No_4,01877,SoilShallow,DNA,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:37,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Transfer to extraction tube,
WMEA_01878_No_4,01878,SoilDeep,MS,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:38,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Ship to Dorrestein lab,
WMEA_01879_No_4,01879,SoilDeep,DNA,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:38,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Transfer to extraction tube,
WMEA_01880_No_4,01880,Water,MS,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:30,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Ship to Dorrestein lab,
WMEA_01881_No_4,01881,Water,DNA,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:30,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Transfer to extraction tube,
WMEA_01882_No_4,01882,Sediment,MS,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:33,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Ship to Dorrestein lab,
WMEA_01883_No_4,01883,Sediment,DNA,SuperTransect,04,STGardens,STGardens4,20190618,300m,10:33,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63621102,-158.055751,Transfer to extraction tube,
WMEA_01884_No_5,01884,SoilShallow,MS,SuperTransect,05,STGardens,STGardens5,20190618,400m,10:53,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63568899,-158.054933,Ship to Dorrestein lab,
WMEA_01885_No_5,01885,SoilShallow,DNA,SuperTransect,05,STGardens,STGardens5,20190618,400m,10:53,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.63568899,-158.054933,Transfer to extraction tube,
WMEA_01886_No_5,01886,SoilDeep,MS,SuperTransect,05,STGardens,STGardens5,20190618,400m,10:54,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63568899,-158.054933,Ship to Dorrestein lab,
WMEA_01887_No_5,01887,SoilDeep,DNA,SuperTransect,05,STGardens,STGardens5,20190618,400m,10:54,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.63568899,-158.054933,Transfer to extraction tube,
WMEA_01888_No_5,01888,Water,MS,SuperTransect,05,STGardens,STGardens5,20190618,400m,10:50,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63568899,-158.054933,Ship to Dorrestein lab,
WMEA_01889_No_5,01889,Water,DNA,SuperTransect,05,STGardens,STGardens5,20190618,400m,10:50,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.63568899,-158.054933,Transfer to extraction tube,
WMEA_01890_No_5,01890,Sediment,MS,SuperTransect,05,STGardens,STGardens5,20190618,400m,10:52,Sediment,Riverine,Nonhost,Environmental,Transect,,21.63568899,-158.054933,Ship to Dorrestein lab,
